"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"495565","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23816","129","Thu Jun 02 18:07:56 UTC 2022","Thu Jun 02 18:10:29 UTC 2022","153","[[{""id"": ""g0.2"", ""content"": ""other part is behind hydrant""}], [{""id"": ""g1.0"", ""content"": ""engine""}], [{""id"": ""g2.3"", ""content"": ""all parts""}], [{""id"": ""g3.0"", ""content"": ""big""}]]","[""Why is only part of the motorcycle visible not blocked by?"", ""What is only part of the motorcycle visible?"", ""Which is the only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible in the photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169763.jpg""","""Why is only part of the motorcycle visible?""","169763007","[[{""id"":""g0.2"",""content"":""other part is behind hydrant""}],[{""id"":""g3.0"",""content"":""big""}]]","[""Why is only part of the motorcycle visible in the picture?"",""Why does the hydrant block the hydrant?""]","false","","""All answer the same question""","jgualla1"
"495566","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23817","129","Thu Jun 02 18:10:29 UTC 2022","Thu Jun 02 18:10:40 UTC 2022","11","[[{""id"": ""g0.5"", ""content"": ""bmw""}], [{""id"": ""g1.0"", ""content"": ""black car""}], [{""id"": ""g2.1"", ""content"": ""sedan""}]]","[""What brand of car is behind the man?"", ""What color of car is behind the man?"", ""What type of car is behind the man?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000385704.jpg""","""What kind of car is behind the man?""","385704000","[[{""id"":""g0.5"",""content"":""bmw""}],[{""id"":""g1.0"",""content"":""black car""}],[{""id"":""g2.1"",""content"":""sedan""}]]","[""What brand of car is behind the man?"",""What color of car is behind the man?"",""What style of car is behind the man?""]","false","","""All answer the same question""","jgualla1"
"495567","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23818","129","Thu Jun 02 18:10:40 UTC 2022","Thu Jun 02 18:10:57 UTC 2022","17","[[{""id"": ""g0.5"", ""content"": ""midday""}], [{""id"": ""g1.0"", ""content"": ""lunchtime""}]]","[""What time of the day is this?"", ""What mealtime of the day is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000141766.jpg""","""What time of day is this?""","141766001","[[{""id"":""g0.5"",""content"":""midday""}],[{""id"":""g1.0"",""content"":""lunchtime""}]]","[""What time period of the day is this?"",""What mealtime of the day is this?""]","false","","""All answer the same question""","jgualla1"
"495568","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23819","129","Thu Jun 02 18:10:57 UTC 2022","Thu Jun 02 18:12:05 UTC 2022","68","[[{""id"": ""g0.2"", ""content"": ""riverside""}], [{""id"": ""g1.3"", ""content"": ""dock""}], [{""id"": ""g2.0"", ""content"": ""china""}], [{""id"": ""g3.0"", ""content"": ""market""}]]","[""Where are they near?"", ""What are they on?"", ""Which country are they at?"", ""What are they at?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000259717.jpg""","""Where are they at?""","259717002","[[{""id"":""g1.3"",""content"":""dock""},{""id"":""g0.2"",""content"":""riverside""}],[{""id"":""g2.0"",""content"":""china""}],[{""id"":""g3.0"",""content"":""market""}]]","[""What are they on?"",""In what country are they?"",""In what establishment are they?""]","false","","""All answer the same question""","jgualla1"
"495569","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23820","129","Thu Jun 02 18:12:05 UTC 2022","Thu Jun 02 18:13:05 UTC 2022","60","[[{""id"": ""g0.0"", ""content"": ""decoration""}], [{""id"": ""g1.6"", ""content"": ""propeller""}]]","[""What kind of plane is it used for?"", ""What kind of  plane is it known by?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429319.jpg""","""What kind of plane is it?""","429319011","[[{""id"":""g0.0"",""content"":""decoration""}],[{""id"":""g1.6"",""content"":""propeller""}]]","[""What is the plane used for?"",""What kind kind of propulsion does the plane have?""]","false","","""All answer the same question""","jgualla1"
"495570","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23821","129","Thu Jun 02 18:13:05 UTC 2022","Thu Jun 02 18:13:37 UTC 2022","32","[[{""id"": ""g0.3"", ""content"": ""on tray""}], [{""id"": ""g1.2"", ""content"": ""in warmer""}], [{""id"": ""g2.0"", ""content"": ""restaurant""}], [{""id"": ""g3.0"", ""content"": ""kitchen""}]]","[""What is the pizza on?"", ""Where is the pizza seen at?"", ""Where is the pizza cooking located?"", ""Where is the pizza at in the building?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000286673.jpg""","""Where is the pizza at?""","286673000","[[{""id"":""g0.3"",""content"":""on tray""}],[{""id"":""g1.2"",""content"":""in warmer""}],[{""id"":""g2.0"",""content"":""restaurant""}],[{""id"":""g3.0"",""content"":""kitchen""}]]","[""What is the pizza directly on?"",""What is the pizza in?"",""In what type of building is the pizza being cooked?"",""Where is the pizza at in the building?""]","false","","""All answer the same question""","jgualla1"
"495571","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23822","129","Thu Jun 02 18:13:37 UTC 2022","Thu Jun 02 18:14:29 UTC 2022","52","[[{""id"": ""g0.3"", ""content"": ""asia""}], [{""id"": ""g1.0"", ""content"": ""across street""}], [{""id"": ""g2.0"", ""content"": ""city""}], [{""id"": ""g3.0"", ""content"": ""outside""}], [{""id"": ""g4.1"", ""content"": ""guzura st""}]]","[""Where on earth was the picture taken of the people?"", ""From where was the picture taken of the people?"", ""Which landscape was the picture taken of the people?"", ""Was the picture taken of the people inside or outside?"", ""What is the street name where the picture taken of the people?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250194.jpg""","""Where was the picture taken of the people?""","250194002","[[{""id"":""g0.3"",""content"":""asia""}],[{""id"":""g1.0"",""content"":""across street""}],[{""id"":""g2.0"",""content"":""city""}],[{""id"":""g3.0"",""content"":""outside""}],[{""id"":""g4.1"",""content"":""guzura st""}]]","[""Where on earth was the picture taken of the people?"",""From where was the picture taken of the people?"",""In what landscape was the picture taken of the people?"",""Was the picture taken of the people inside or outside?"",""What is the name of the street where the picture was taken of the people?""]","false","","""All answer the same question""","jgualla1"
"495572","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23823","129","Thu Jun 02 18:14:29 UTC 2022","Thu Jun 02 18:14:57 UTC 2022","28","[[{""id"": ""g0.0"", ""content"": ""bench""}], [{""id"": ""g1.2"", ""content"": ""patio""}], [{""id"": ""g2.1"", ""content"": ""table""}]]","[""What are they sitting on?"", ""Where are they?"", ""What are  they eating  on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000237333.jpg""","""What are they on?""","237333000","[[{""id"":""g0.0"",""content"":""bench""}],[{""id"":""g1.2"",""content"":""patio""}],[{""id"":""g2.1"",""content"":""table""}]]","[""What are they sitting on?"",""In what part of the house are they?"",""What are they eating on?""]","false","","""All answer the same question""","jgualla1"
"495573","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23824","129","Thu Jun 02 18:14:57 UTC 2022","Thu Jun 02 18:15:35 UTC 2022","38","[[{""id"": ""g0.3"", ""content"": ""temple""}], [{""id"": ""g1.4"", ""content"": ""foyer""}]]","[""What kind of room is this located in?"", ""What kind of room is this called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000277134.jpg""","""What kind of room is this?""","277134000","[[{""id"":""g0.3"",""content"":""temple""}],[{""id"":""g1.4"",""content"":""foyer""}]]","[""In what building is this room?"",""What type of room is this?""]","true","value","""flag""","jgualla1"
"495574","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23825","129","Thu Jun 02 18:15:35 UTC 2022","Thu Jun 02 18:15:45 UTC 2022","10","[[{""id"": ""g0.5"", ""content"": ""rod""}], [{""id"": ""g1.0"", ""content"": ""up""}]]","[""What are the curtains hung on?"", ""Are the curtains hung up or are they  down?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000034831.jpg""","""How are the curtains hung?""","34831008","[[{""id"":""g0.5"",""content"":""rod""}],[{""id"":""g1.0"",""content"":""up""}]]","[""What are the curtains hung on?"",""Are the curtains hung up or are they down?""]","false","","""All answer the same question""","jgualla1"
"495575","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23826","129","Thu Jun 02 18:15:45 UTC 2022","Thu Jun 02 18:16:22 UTC 2022","37","[[{""id"": ""g0.2"", ""content"": ""yosemite""}], [{""id"": ""g1.2"", ""content"": ""slight slope""}], [{""id"": ""g2.0"", ""content"": ""north""}]]","[""What is the mountain slope's nam this person snowboarding on?"", ""What mountain slope terrain is this person snowboarding on?"", ""What mountain slope direction is this person snowboarding on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000354741.jpg""","""What mountain slope is this person snowboarding on?""","354741008","[[{""id"":""g0.2"",""content"":""yosemite""}],[{""id"":""g1.2"",""content"":""slight slope""}],[{""id"":""g2.0"",""content"":""north""}]]","[""What is the name of the slope this person is snowboarding on?"",""What mountain slope terrain is this person snowboarding on?"",""What mountain side is this person snowboarding on?""]","false","","""All answer the same question""","jgualla1"
"495576","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23827","129","Thu Jun 02 18:16:22 UTC 2022","Thu Jun 02 18:16:28 UTC 2022","6","[[{""id"": ""g0.2"", ""content"": ""middle bird""}], [{""id"": ""g1.3"", ""content"": ""left 1""}]]","[""Which bird looks about to take off from the ground found?"", ""Where is the bird that looks about to take off from the ground?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000353634.jpg""","""Which bird looks about to take off from the ground?""","353634008","[[{""id"":""g0.2"",""content"":""middle bird""}],[{""id"":""g1.3"",""content"":""left 1""}]]","[""Which bird looks about to take off from the ground found?"",""Where is the bird that looks about to take off from the ground?""]","true","value","""delete""","jgualla1"
"495577","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23828","129","Thu Jun 02 18:16:28 UTC 2022","Thu Jun 02 18:17:08 UTC 2022","40","[[{""id"": ""g0.4"", ""content"": ""80's""}], [{""id"": ""g1.1"", ""content"": ""evening""}]]","[""About what decade time period is this?"", ""About what daytime period is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000268159.jpg""","""About what time period is this?""","268159006","[[{""id"":""g0.4"",""content"":""80's""}],[{""id"":""g1.1"",""content"":""evening""}]]","[""About what decade is this?"",""About what period of the day is this?""]","false","","""All answer the same question""","jgualla1"
"495578","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23829","129","Thu Jun 02 18:17:08 UTC 2022","Thu Jun 02 18:19:09 UTC 2022","121","[[{""id"": ""g0.4"", ""content"": ""cars moving""}], [{""id"": ""g1.3"", ""content"": ""picture type""}]]","[""Why are the lights blurred so much?"", ""What causes the lights to be blurred?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000420496.jpg""","""Why are the lights blurred?""","420496002","[[{""id"":""g0.4"",""content"":""cars moving""}],[{""id"":""g1.3"",""content"":""picture type""}]]","[""What in the picture causes the lights to be blurred?"",""What about the picture causes the lights to be blurred?""]","false","","""All answer the same question""","jgualla1"
"495579","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23830","129","Thu Jun 02 18:19:09 UTC 2022","Thu Jun 02 18:19:21 UTC 2022","12","[[{""id"": ""g0.3"", ""content"": ""n""}], [{""id"": ""g1.0"", ""content"": ""design""}]]","[""What letter is seen on the truck?"", ""What letter is on the truck a part of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000479658.jpg""","""What letter is on the truck?""","479658001","[[{""id"":""g0.3"",""content"":""n""}],[{""id"":""g1.0"",""content"":""design""}]]","[""What letter is seen on the truck?"",""What letter is on the truck a part of?""]","true","value","""delete""","jgualla1"
"495580","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23831","129","Thu Jun 02 18:19:21 UTC 2022","Thu Jun 02 18:20:19 UTC 2022","58","[[{""id"": ""g0.3"", ""content"": ""for someone to hold onto for support""}], [{""id"": ""g1.1"", ""content"": ""handlebar""}], [{""id"": ""g2.1"", ""content"": ""bus""}], [{""id"": ""g3.0"", ""content"": ""handheld""}]]","[""What is is the a silver bar used for?"", ""What is the a silver bar?"", ""What does the a silver bar from?"", ""How is the a silver bar used?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000181009.jpg""","""Why is there a silver bar?""","181009000","[[{""id"":""g0.3"",""content"":""for someone to hold onto for support""}],[{""id"":""g2.1"",""content"":""bus""},{""id"":""g1.1"",""content"":""handlebar""}]]","[""What is is the a silver bar used for?"",""For what reason is there a silver bar?""]","false","","""All answer the same question""","jgualla1"
"495581","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23832","129","Thu Jun 02 18:20:20 UTC 2022","Thu Jun 02 18:21:13 UTC 2022","53","[[{""id"": ""g0.4"", ""content"": ""it's vegetable""}], [{""id"": ""g1.0"", ""content"": ""cold""}], [{""id"": ""g2.1"", ""content"": ""photosynthesis""}], [{""id"": ""g3.0"", ""content"": ""garden""}]]","[""What is this blue and green stuff?"", ""What temperature causes this blue and green?"", ""What causes this this blue and green in science?"", ""What is this blue and green photo of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363570.jpg""","""Why is this blue and green?""","363570002","[[{""id"":""g0.4"",""content"":""it's vegetable""}],[{""id"":""g1.0"",""content"":""cold""}],[{""id"":""g2.1"",""content"":""photosynthesis""}],[{""id"":""g3.0"",""content"":""garden""}]]","[""What are these blue and green objects in the image?"",""What temperature causes this blue and green?"",""What causes this this blue and green in terms of science?"",""What is this blue and green a photo of?""]","false","","""All answer the same question""","jgualla1"
"495582","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23833","129","Thu Jun 02 18:21:13 UTC 2022","Thu Jun 02 18:21:42 UTC 2022","29","[[{""id"": ""g0.1"", ""content"": ""floor""}], [{""id"": ""g1.1"", ""content"": ""against wall""}], [{""id"": ""g2.2"", ""content"": ""toy store""}]]","[""Where is the big teddy bear sitting?"", ""Where is the big teddy bear in the photo?"", ""What building is the big teddy bear in?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000404406.jpg""","""Where is the big teddy bear?""","404406000","[[{""id"":""g0.1"",""content"":""floor""}],[{""id"":""g1.1"",""content"":""against wall""}],[{""id"":""g2.2"",""content"":""toy store""}]]","[""On what is the teddy bear sitting?"",""What is the teddy bear sitting against?"",""In what building is the teddy bear?""]","false","","""All answer the same question""","jgualla1"
"495583","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23834","129","Thu Jun 02 18:21:42 UTC 2022","Thu Jun 02 18:22:18 UTC 2022","36","[[{""id"": ""g0.0"", ""content"": ""city""}], [{""id"": ""g1.3"", ""content"": ""cars""}], [{""id"": ""g2.2"", ""content"": ""sunny""}]]","[""What location is outside the window?"", ""What is seen outside the window?"", ""What weather is outside the window?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000200680.jpg""","""What is outside the window?""","200680004","[[{""id"":""g0.0"",""content"":""city""}],[{""id"":""g1.3"",""content"":""cars""}],[{""id"":""g2.2"",""content"":""sunny""}]]","[""What landscape could be outside the window?"",""What objects could we seen outside the window?"",""What is the weather outside the window?""]","false","","""All answer the same question""","jgualla1"
"495584","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23835","129","Thu Jun 02 18:22:18 UTC 2022","Thu Jun 02 18:22:28 UTC 2022","10","[[{""id"": ""g0.1"", ""content"": ""1""}], [{""id"": ""g1.1"", ""content"": ""blue and yellow kite""}], [{""id"": ""g2.0"", ""content"": ""antarctica""}], [{""id"": ""g3.0"", ""content"": ""norway""}]]","[""How many kites represent a country's official flag?"", ""Which colors are seen in kites represent a country's official flag?"", ""Which kites represent an area close to a country's official flag flown?"", ""Which country does the kite  represent a country's official flag here?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000298162.jpg""","""Which kites represent a country's official flag?""","298162030","[[{""id"":""g0.1"",""content"":""1""}],[{""id"":""g1.1"",""content"":""blue and yellow kite""}],[{""id"":""g2.0"",""content"":""antarctica""}],[{""id"":""g3.0"",""content"":""norway""}]]","[""How many kites represent a country's official flag?"",""Which colors are seen in kites represent a country's official flag?"",""Which kites represent an area close to a country's official flag flown?"",""Which country does the kite  represent a country's official flag here?""]","true","value","""delete""","jgualla1"
"495585","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23836","129","Thu Jun 02 18:22:28 UTC 2022","Thu Jun 02 18:22:50 UTC 2022","22","[[{""id"": ""g0.4"", ""content"": ""daytime""}], [{""id"": ""g1.1"", ""content"": ""dinner""}]]","[""What time of day is it in the image?"", ""What meal time is it in the image?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426152.jpg""","""What time is it in the image?""","426152011","[[{""id"":""g0.4"",""content"":""daytime""}],[{""id"":""g1.1"",""content"":""dinner""}]]","[""What period if the day is it in the image?"",""What meal time is it in the image?""]","false","","""All answer the same question""","jgualla1"
"495586","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23837","129","Thu Jun 02 18:22:50 UTC 2022","Thu Jun 02 18:23:39 UTC 2022","49","[[{""id"": ""g0.3"", ""content"": ""baking tray""}], [{""id"": ""g1.3"", ""content"": ""pot holder""}], [{""id"": ""g2.1"", ""content"": ""casserole""}]]","[""What is the woman touching with her hand?"", ""What does the woman have on her hand?"", ""What does the woman have cooking by her hand?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000396725.jpg""","""What does the woman have in her hand?""","396725014","[[{""id"":""g0.3"",""content"":""baking tray""}],[{""id"":""g1.3"",""content"":""pot holder""}],[{""id"":""g2.1"",""content"":""casserole""}]]","[""What is the woman holding?"",""What does the woman have on her hand?"",""What food item is the woman holding?""]","false","","""All answer the same question""","jgualla1"
"495587","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23838","129","Thu Jun 02 18:23:39 UTC 2022","Thu Jun 02 18:24:32 UTC 2022","53","[[{""id"": ""g0.3"", ""content"": ""alabama""}], [{""id"": ""g1.2"", ""content"": ""coast""}], [{""id"": ""g2.0"", ""content"": ""beach""}]]","[""Where is this body of water located?"", ""Where is this body of water called?"", ""Where is this body of water flowing onto?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000223458.jpg""","""Where is this body of water?""","223458004","[[{""id"":""g0.3"",""content"":""alabama""}],[{""id"":""g1.2"",""content"":""coast""}],[{""id"":""g2.0"",""content"":""beach""}]]","[""Where in what state is this body of water located?"",""What is this body of water called?"",""What is this body of water flowing onto?""]","false","","""All answer the same question""","jgualla1"
"495588","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23839","129","Thu Jun 02 18:24:33 UTC 2022","Thu Jun 02 18:24:42 UTC 2022","9","[[{""id"": ""g0.3"", ""content"": ""aa home security""}], [{""id"": ""g1.0"", ""content"": ""laptop""}]]","[""What home security business has given the mousepad on the desk?"", ""Why has a home security business given the mousepad?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000427745.jpg""","""What home security business has given the mousepad?""","427745008","[[{""id"":""g0.3"",""content"":""aa home security""}],[{""id"":""g1.0"",""content"":""laptop""}]]","[""What home security business has given the mousepad on the desk?"",""Why has a home security business given the mousepad?""]","true","value","""delete""","jgualla1"
"495589","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23840","129","Thu Jun 02 18:24:42 UTC 2022","Thu Jun 02 18:24:51 UTC 2022","9","[[{""id"": ""g0.7"", ""content"": ""crane box""}], [{""id"": ""g1.0"", ""content"": ""electrician""}]]","[""What is the man standing in ?"", ""What is the man in photo called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000013944.jpg""","""What is the man in?""","13944000","[[{""id"":""g0.7"",""content"":""crane box""}],[{""id"":""g1.0"",""content"":""electrician""}]]","[""What is the man standing in ?"",""What is the man in photo called?""]","true","value","""delete/flag""","jgualla1"
"495590","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23841","129","Thu Jun 02 18:24:51 UTC 2022","Thu Jun 02 18:25:01 UTC 2022","10","[[{""id"": ""g0.5"", ""content"": ""picture""}], [{""id"": ""g1.2"", ""content"": ""toothpaste""}]]","[""What is the child making as seen?"", ""What is the child making a recording of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000359180.jpg""","""What is the child making?""","359180006","[[{""id"":""g0.5"",""content"":""picture""}],[{""id"":""g1.2"",""content"":""toothpaste""}]]","[""What is the child making as seen?"",""What is the child making a recording of?""]","true","value","""delete""","jgualla1"
"495591","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23842","129","Thu Jun 02 18:25:01 UTC 2022","Thu Jun 02 18:25:37 UTC 2022","36","[[{""id"": ""g0.6"", ""content"": ""speedo""}], [{""id"": ""g1.2"", ""content"": ""white lettering""}]]","[""What is written on the person's sleeve represent?"", ""What design is written on the person's sleeve?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000342681.jpg""","""What is written on the person's sleeve?""","342681006","[[{""id"":""g0.6"",""content"":""speedo""}],[{""id"":""g1.2"",""content"":""white lettering""}]]","[""What could be written on the person's sleeve?"",""What kind of lettering is on the person's sleeve?""]","false","","""All answer the same question""","jgualla1"
"495592","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23843","129","Thu Jun 02 18:25:37 UTC 2022","Thu Jun 02 18:26:07 UTC 2022","30","[[{""id"": ""g0.0"", ""content"": ""on table""}], [{""id"": ""g1.1"", ""content"": ""next to backpack""}], [{""id"": ""g2.5"", ""content"": ""left side""}]]","[""What is the water bottle on?"", ""What is the water bottle near?"", ""Which direction is the water bottle?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000389775.jpg""","""Where is the water bottle?""","389775000","[[{""id"":""g0.0"",""content"":""on table""}],[{""id"":""g1.1"",""content"":""next to backpack""}],[{""id"":""g2.5"",""content"":""left side""}]]","[""What is the water bottle on?"",""What is the water bottle next to?"",""On what side of the table is the water bottle on?""]","false","","""All answer the same question""","jgualla1"
"495593","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23844","129","Thu Jun 02 18:26:07 UTC 2022","Thu Jun 02 18:26:27 UTC 2022","20","[[{""id"": ""g0.3"", ""content"": ""in water""}], [{""id"": ""g1.2"", ""content"": ""in center""}]]","[""Where is the surfer in the picture on?"", ""Where is the surfer located in the picture?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250777.jpg""","""Where is the surfer in the picture?""","250777000","[[{""id"":""g0.3"",""content"":""in water""}],[{""id"":""g1.2"",""content"":""in center""}]]","[""What is the surfer in in the picture?"",""Where is the surfer located in the picture?""]","false","","""All answer the same question""","jgualla1"
"495594","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23845","129","Thu Jun 02 18:26:27 UTC 2022","Thu Jun 02 18:27:14 UTC 2022","47","[[{""id"": ""g0.1"", ""content"": ""olive oil""}], [{""id"": ""g1.5"", ""content"": ""dash""}]]","[""What is the brand of salad dressing contain?"", ""What is the brand name of salad dressing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000208304.jpg""","""What is the brand of salad dressing?""","208304001","[[{""id"":""g0.1"",""content"":""olive oil""}],[{""id"":""g1.5"",""content"":""dash""}]]","[""What is the brand of salad dressing on the left?"",""What is the brand of salad dressing on the right?""]","false","","""All answer the same question""","jgualla1"
"495595","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23846","129","Thu Jun 02 18:27:14 UTC 2022","Thu Jun 02 18:27:33 UTC 2022","19","[[{""id"": ""g0.1"", ""content"": ""at food""}], [{""id"": ""g1.0"", ""content"": ""table""}], [{""id"": ""g2.3"", ""content"": ""lower left""}]]","[""Where is the baby looking at?"", ""Where is the baby that is looking sitting?"", ""In which direction is the baby looking?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000240862.jpg""","""Where is the baby looking?""","240862004","[[{""id"":""g1.0"",""content"":""table""},{""id"":""g0.1"",""content"":""at food""}],[{""id"":""g2.3"",""content"":""lower left""}]]","[""What is the baby looking at?"",""In which direction is the baby looking?""]","false","","""All answer the same question""","jgualla1"
"495596","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23847","129","Thu Jun 02 18:27:33 UTC 2022","Thu Jun 02 18:27:48 UTC 2022","15","[[{""id"": ""g0.2"", ""content"": ""fish net""}], [{""id"": ""g1.1"", ""content"": ""pier""}], [{""id"": ""g2.0"", ""content"": ""anchor""}]]","[""What is tied to the boat for fishing?"", ""What is  the boat tied to ?"", ""What is tied to the boat to hold position?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250106.jpg""","""What is tied to the boat?""","250106027","[[{""id"":""g0.2"",""content"":""fish net""}],[{""id"":""g1.1"",""content"":""pier""}],[{""id"":""g2.0"",""content"":""anchor""}]]","[""What is tied to the boat for fishing?"",""What is  the boat tied to?"",""What is tied to the boat to hold it in place?""]","false","","""All answer the same question""","jgualla1"
"495597","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23848","129","Thu Jun 02 18:27:48 UTC 2022","Thu Jun 02 18:29:14 UTC 2022","86","[[{""id"": ""g0.2"", ""content"": ""tv""}], [{""id"": ""g1.0"", ""content"": ""closet""}], [{""id"": ""g2.0"", ""content"": ""painting""}]]","[""What tall item can be seen straight ahead to the right of the door frame?"", ""What wide tall item can be seen straight ahead through the door frame?"", ""What tall wall item can be seen straight ahead through the door frame?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000391525.jpg""","""What tall item can be seen straight ahead through the door frame?""","391525007","[[{""id"":""g0.2"",""content"":""tv""}],[{""id"":""g1.0"",""content"":""closet""}],[{""id"":""g2.0"",""content"":""painting""}]]","[""What wide item can be seen straight ahead to the right of the door frame?"",""What tall room can be seen straight ahead through the door frame?"",""What tall wall item can be seen left of the door frame?""]","false","","""All answer the same question""","jgualla1"
