HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
516030,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24757,129,Fri Jun 24 18:23:26 UTC 2022,Fri Jun 24 18:23:48 UTC 2022,22,"[[{""id"": ""g0.5"", ""content"": ""receiving""}], [{""id"": ""g1.0"", ""content"": ""posing""}], [{""id"": ""g2.0"", ""content"": ""tennis""}], [{""id"": ""g3.0"", ""content"": ""sports""}]]","[""What action is the man to the far right doing with his bat?"", ""What is the man to the far right doing with his bat and stance?"", ""What is the sport the man to the far right doing with his bat?"", ""What category of activity is the man to the far right doing with his bat?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000384034.jpg""","""What is the man to the far right doing with his bat?""",384034004,"[[{""id"":""g0.5"",""content"":""receiving""}],[{""id"":""g1.0"",""content"":""posing""}],[{""id"":""g2.0"",""content"":""tennis""}],[{""id"":""g3.0"",""content"":""sports""}]]","[""What action is the man to the far right doing with his bat?"",""What is the man to the far right doing with his bat and stance?"",""What is the sport the man to the far right doing with his bat?"",""What category of activity is the man to the far right doing with his bat?""]",true,value,"[""skip"", ""~"", ""A/M          ""]",jgualla1
515766,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24493,129,Fri Jun 24 15:52:40 UTC 2022,Fri Jun 24 15:59:40 UTC 2022,420,"[[{""id"": ""g0.0"", ""content"": ""surfboard""}], [{""id"": ""g1.1"", ""content"": ""driftwood""}], [{""id"": ""g2.2"", ""content"": ""tree trunk""}]]","[""What kind of processed wood can you see?"", ""What kind of dead unprocessed wood can you see?"", ""What kind of living wood can you see?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000179886.jpg""","""What kind of wood can you see?""",179886002,"[[{""id"":""g0.0"",""content"":""surfboard""}],[{""id"":""g1.1"",""content"":""driftwood""}],[{""id"":""g2.2"",""content"":""tree trunk""}]]","[""What kind of processed wood can you see?"",""What kind of dead unprocessed wood can you see?"",""What kind of living wood can you see?""]",true,value,"[""A/M.A/K"", ""A/M.A/D"", ""A/K. A/D""]",jgualla1
515769,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24496,129,Fri Jun 24 16:02:15 UTC 2022,Fri Jun 24 16:03:21 UTC 2022,66,"[[{""id"": ""g0.5"", ""content"": ""power for electrical trains""}], [{""id"": ""g1.0"", ""content"": ""trains""}], [{""id"": ""g2.1"", ""content"": ""tower wires""}]]","[""What are the wires overhead used for?"", ""What are the wires overhead for?"", ""What are the wires overhead called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434943.jpg""","""What are the wires overhead?""",434943002,"[[{""id"":""g0.5"",""content"":""power for electrical trains""}],[{""id"":""g1.0"",""content"":""trains""}],[{""id"":""g2.1"",""content"":""tower wires""}]]","[""What are the wires overhead used for?"",""What are the wires overhead for?"",""What are the wires overhead called?""]",true,value,"[""A/K.A/P"", ""A/K.A/D"", ""A/D. A/K. ""]",jgualla1
515782,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24509,129,Fri Jun 24 16:14:51 UTC 2022,Fri Jun 24 16:15:15 UTC 2022,24,"[[{""id"": ""g0.3"", ""content"": ""fire""}], [{""id"": ""g1.0"", ""content"": ""abandoned gas station""}]]","[""For what purpose is the hydraulic pump on the street?"", ""Where is the hydraulic pump on the street?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000222006.jpg""","""Why is the hydraulic pump on the street?""",222006012,"[[{""id"":""g0.3"",""content"":""fire""}],[{""id"":""g1.0"",""content"":""abandoned gas station""}]]","[""For what purpose is the hydraulic pump on the street?"",""Where is the hydraulic pump on the street?""]",true,value,"[""A/P.A/C"", ""A/D"", ""A/D        ""]",jgualla1
515783,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24510,129,Fri Jun 24 16:15:15 UTC 2022,Fri Jun 24 16:15:28 UTC 2022,13,"[[{""id"": ""g0.4"", ""content"": ""person at left""}], [{""id"": ""g1.3"", ""content"": ""jumping one""}]]","[""Where is the person the frisbee being thrown at?"", ""Which person is the frisbee being thrown at identified as?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000438833.jpg""","""Which person is the frisbee being thrown at?""",438833000,"[[{""id"":""g0.4"",""content"":""person at left""}],[{""id"":""g1.3"",""content"":""jumping one""}]]","[""Where is the person the frisbee being thrown at?"",""Which person is the frisbee being thrown at identified as?""]",true,value,"[""A/G"", ""skip"", ""A/D        ""]",jgualla1
515790,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24517,129,Fri Jun 24 16:21:38 UTC 2022,Fri Jun 24 16:21:46 UTC 2022,8,"[[{""id"": ""g0.1"", ""content"": ""engines""}], [{""id"": ""g1.3"", ""content"": ""low""}], [{""id"": ""g2.1"", ""content"": ""in air""}]]","[""How is the plane flying possible?"", ""How high is the plane flying?"", ""Where is the plane flying?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000014707.jpg""","""How is the plane flying?""",14707007,"[[{""id"":""g0.1"",""content"":""engines""}],[{""id"":""g1.3"",""content"":""low""}],[{""id"":""g2.1"",""content"":""in air""}]]","[""How is the plane flying possible?"",""How high is the plane flying?"",""Where is the plane flying?""]",true,value,"[""A/C.A/N"", ""~"", ""A/L. A/D  ""]",jgualla1
515799,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24526,129,Fri Jun 24 16:22:38 UTC 2022,Fri Jun 24 16:22:44 UTC 2022,6,"[[{""id"": ""g0.6"", ""content"": ""station""}], [{""id"": ""g1.1"", ""content"": ""around corner""}]]","[""Where is this bus going possibly?"", ""Which direction is this bus going ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000444235.jpg""","""Where is this bus going?""",444235000,"[[{""id"":""g0.6"",""content"":""station""}],[{""id"":""g1.1"",""content"":""around corner""}]]","[""Where is this bus going possibly?"",""Which direction is this bus going ?""]",true,value,"[""A/G"", ""A/D"", ""A/D    ""]",jgualla1
515807,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24534,129,Fri Jun 24 16:23:59 UTC 2022,Fri Jun 24 16:24:08 UTC 2022,9,"[[{""id"": ""g0.5"", ""content"": ""5th avenue""}], [{""id"": ""g1.0"", ""content"": ""south""}], [{""id"": ""g2.0"", ""content"": ""lgbt pride""}]]","[""Which street is the bus going to?"", ""Which direction is the bus going?"", ""What is the bus going to advertise?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000443667.jpg""","""Where is the bus going?""",443667009,"[[{""id"":""g0.5"",""content"":""5th avenue""}],[{""id"":""g1.0"",""content"":""south""}],[{""id"":""g2.0"",""content"":""lgbt pride""}]]","[""Which street is the bus going to?"",""Which direction is the bus going?"",""What is the bus going to advertise?""]",true,value,"[""A/G"", ""A/D"", ""A/D             ""]",jgualla1
515812,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24539,129,Fri Jun 24 16:24:51 UTC 2022,Fri Jun 24 16:25:15 UTC 2022,24,"[[{""id"": ""g0.2"", ""content"": ""other part is behind hydrant""}], [{""id"": ""g1.0"", ""content"": ""engine""}], [{""id"": ""g2.3"", ""content"": ""all parts""}], [{""id"": ""g3.0"", ""content"": ""big""}]]","[""Why is only part of the motorcycle visible not blocked by?"", ""What is only part of the motorcycle visible?"", ""Which is the only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible in the photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169763.jpg""","""Why is only part of the motorcycle visible?""",169763007,"[[{""id"":""g0.2"",""content"":""other part is behind hydrant""}],[{""id"":""g1.0"",""content"":""engine""}],[{""id"":""g2.3"",""content"":""all parts""}],[{""id"":""g3.0"",""content"":""big""}]]","[""Why is only part of the motorcycle visible not blocked by?"",""What is only part of the motorcycle visible?"",""Which is the only part of the motorcycle visible?"",""Why is only part of the motorcycle visible in the photo?""]",true,value,"[""A/C"", ""~"", ""A/M. ~ (reasons maybe should be their own category)""]",jgualla1
515816,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24543,129,Fri Jun 24 16:25:36 UTC 2022,Fri Jun 24 16:25:42 UTC 2022,6,"[[{""id"": ""g0.0"", ""content"": ""decoration""}], [{""id"": ""g1.6"", ""content"": ""propeller""}]]","[""What kind of plane is it used for?"", ""What kind of  plane is it known by?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429319.jpg""","""What kind of plane is it?""",429319011,"[[{""id"":""g0.0"",""content"":""decoration""}],[{""id"":""g1.6"",""content"":""propeller""}]]","[""What kind of plane is it used for?"",""What kind of  plane is it known by?""]",true,value,"[""A/K.A/P"", ""A/K"", ""A/K. A/D   ""]",jgualla1
515825,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24552,129,Fri Jun 24 16:27:23 UTC 2022,Fri Jun 24 16:27:41 UTC 2022,18,"[[{""id"": ""g0.4"", ""content"": ""cars moving""}], [{""id"": ""g1.3"", ""content"": ""picture type""}]]","[""Why are the lights blurred so much?"", ""What causes the lights to be blurred?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000420496.jpg""","""Why are the lights blurred?""",420496002,"[[{""id"":""g0.4"",""content"":""cars moving""}],[{""id"":""g1.3"",""content"":""picture type""}]]","[""Why are the lights blurred so much?"",""What causes the lights to be blurred?""]",true,value,"[""A/C"", ""~"", ""~ (reason might be different) ""]",jgualla1
515827,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24554,129,Fri Jun 24 16:27:52 UTC 2022,Fri Jun 24 16:28:08 UTC 2022,16,"[[{""id"": ""g0.3"", ""content"": ""for someone to hold onto for support""}], [{""id"": ""g1.1"", ""content"": ""handlebar""}], [{""id"": ""g2.1"", ""content"": ""bus""}], [{""id"": ""g3.0"", ""content"": ""handheld""}]]","[""What is is the a silver bar used for?"", ""What is the a silver bar?"", ""What does the a silver bar from?"", ""How is the a silver bar used?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000181009.jpg""","""Why is there a silver bar?""",181009000,"[[{""id"":""g0.3"",""content"":""for someone to hold onto for support""}],[{""id"":""g1.1"",""content"":""handlebar""}],[{""id"":""g2.1"",""content"":""bus""}],[{""id"":""g3.0"",""content"":""handheld""}]]","[""What is is the a silver bar used for?"",""What is the a silver bar?"",""What does the a silver bar from?"",""How is the a silver bar used?""]",true,value,"[""A/C.A/D.A/P"", ""A/D"", ""A/D. ~ (reason) ""]",jgualla1
515828,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24555,129,Fri Jun 24 16:28:08 UTC 2022,Fri Jun 24 16:28:19 UTC 2022,11,"[[{""id"": ""g0.4"", ""content"": ""it's vegetable""}], [{""id"": ""g1.0"", ""content"": ""cold""}], [{""id"": ""g2.1"", ""content"": ""photosynthesis""}], [{""id"": ""g3.0"", ""content"": ""garden""}]]","[""What is this blue and green stuff?"", ""What temperature causes this blue and green?"", ""What causes this this blue and green in science?"", ""What is this blue and green photo of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363570.jpg""","""Why is this blue and green?""",363570002,"[[{""id"":""g0.4"",""content"":""it's vegetable""}],[{""id"":""g1.0"",""content"":""cold""}],[{""id"":""g2.1"",""content"":""photosynthesis""}],[{""id"":""g3.0"",""content"":""garden""}]]","[""What is this blue and green stuff?"",""What temperature causes this blue and green?"",""What causes this this blue and green in science?"",""What is this blue and green photo of?""]",true,value,"[""A/C"", ""~"", ""A/D. ~ (reason)  ""]",jgualla1
515847,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24574,129,Fri Jun 24 16:31:29 UTC 2022,Fri Jun 24 16:31:39 UTC 2022,10,"[[{""id"": ""g0.1"", ""content"": ""green""}], [{""id"": ""g1.3"", ""content"": ""tourist""}], [{""id"": ""g2.0"", ""content"": ""japanese""}]]","[""Which bus color is it?"", ""For which purpose is the bus?"", ""Which country made the bus?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000032809.jpg""","""Which bus it is?""",32809001,"[[{""id"":""g0.1"",""content"":""green""}],[{""id"":""g1.3"",""content"":""tourist""}],[{""id"":""g2.0"",""content"":""japanese""}]]","[""Which bus color is it?"",""For which purpose is the bus?"",""Which country made the bus?""]",true,value,"[""A/P.A/K"", ""~"", ""A/K      ""]",jgualla1
515848,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24575,129,Fri Jun 24 16:31:39 UTC 2022,Fri Jun 24 16:31:50 UTC 2022,11,"[[{""id"": ""g0.5"", ""content"": ""bikes""}], [{""id"": ""g1.1"", ""content"": ""for safety""}]]","[""What causes the people to wear helmets?"", ""For what reason are the people wearing helmets?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000034815.jpg""","""Why are the people wearing helmets?""",34815002,"[[{""id"":""g0.5"",""content"":""bikes""}],[{""id"":""g1.1"",""content"":""for safety""}]]","[""What causes the people to wear helmets?"",""For what reason are the people wearing helmets?""]",true,value,"[""A/C.A/P"", ""A/D"", ""A/D    ""]",jgualla1
515857,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24584,129,Fri Jun 24 16:37:34 UTC 2022,Fri Jun 24 16:37:43 UTC 2022,9,"[[{""id"": ""g0.6"", ""content"": ""they're birthday cakes""}], [{""id"": ""g1.0"", ""content"": ""competition""}]]","[""What makes all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children's contest?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000493732.jpg""","""Why do all these cakes look like they belong to children?""",493732001,"[[{""id"":""g0.6"",""content"":""they're birthday cakes""}],[{""id"":""g1.0"",""content"":""competition""}]]","[""What makes all these cakes look like they belong to children?"",""Why do all these cakes look like they belong to children's contest?""]",true,value,"[""A/C"", ""~"", ""A/D (~ reason) ""]",jgualla1
515858,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24585,129,Fri Jun 24 16:37:43 UTC 2022,Fri Jun 24 16:37:53 UTC 2022,10,"[[{""id"": ""g0.2"", ""content"": ""bikes""}], [{""id"": ""g1.1"", ""content"": ""cookout""}], [{""id"": ""g2.2"", ""content"": ""racing""}], [{""id"": ""g3.1"", ""content"": ""it's fun""}]]","[""For what object are people gathered here?"", ""Why are people gathered here with food?"", ""Why are people needing to gathered here?"", ""Why are people gathered here smiling?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365314.jpg""","""Why are people gathered here?""",365314011,"[[{""id"":""g0.2"",""content"":""bikes""}],[{""id"":""g1.1"",""content"":""cookout""}],[{""id"":""g2.2"",""content"":""racing""}],[{""id"":""g3.1"",""content"":""it's fun""}]]","[""For what object are people gathered here?"",""Why are people gathered here with food?"",""Why are people needing to gathered here?"",""Why are people gathered here smiling?""]",true,value,"[""A/D.A/P.A/C"", ""A/D"", ""A/D    ""]",jgualla1
515859,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24586,129,Fri Jun 24 16:37:53 UTC 2022,Fri Jun 24 16:37:59 UTC 2022,6,"[[{""id"": ""g0.1"", ""content"": ""it's backwards""}], [{""id"": ""g1.1"", ""content"": ""dimmer""}], [{""id"": ""g2.1"", ""content"": ""man and building on glass""}]]","[""How can writing tell you this is a reflection ?"", ""What tells you this is a reflection?"", ""How can you tell this is a reflection in a window?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000103936.jpg""","""How can you tell this is a reflection?""",103936001,"[[{""id"":""g0.1"",""content"":""it's backwards""}],[{""id"":""g1.1"",""content"":""dimmer""}],[{""id"":""g2.1"",""content"":""man and building on glass""}]]","[""How can writing tell you this is a reflection ?"",""What tells you this is a reflection?"",""How can you tell this is a reflection in a window?""]",true,value,"[""A/C"", ""~"", ""~ (reason) ""]",jgualla1
515888,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24615,129,Fri Jun 24 16:43:49 UTC 2022,Fri Jun 24 16:44:05 UTC 2022,16,"[[{""id"": ""g0.1"", ""content"": ""hit home run""}], [{""id"": ""g1.4"", ""content"": ""his team won""}]]","[""Why is the player celebrating his hit?"", ""Why is the player celebrating at the end of the game?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000149739.jpg""","""Why is the player celebrating?""",149739002,"[[{""id"":""g0.1"",""content"":""hit home run""}],[{""id"":""g1.4"",""content"":""his team won""}]]","[""Why is the player celebrating his hit?"",""Why is the player celebrating at the end of the game?""]",true,value,"[""A/C"", ""~"", ""~ (reason) ""]",jgualla1
515902,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24629,129,Fri Jun 24 16:51:07 UTC 2022,Fri Jun 24 16:51:19 UTC 2022,12,"[[{""id"": ""g0.3"", ""content"": ""apartments""}], [{""id"": ""g1.2"", ""content"": ""office""}]]","[""What is the purpose of this residential structure?"", ""What is the purpose of this commercial structure?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000303892.jpg""","""What is the purpose of this structure?""",303892002,"[[{""id"":""g0.3"",""content"":""apartments""}],[{""id"":""g1.2"",""content"":""office""}]]","[""What is the purpose of this residential structure?"",""What is the purpose of this commercial structure?""]",true,value,"[""A/P"", ""A/D"", ""A/D    ""]",jgualla1
515905,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24632,129,Fri Jun 24 16:51:41 UTC 2022,Fri Jun 24 16:51:56 UTC 2022,15,"[[{""id"": ""g0.1"", ""content"": ""at woman next to her""}], [{""id"": ""g1.3"", ""content"": ""to right""}]]","[""Who is the woman staring at?"", ""What direction is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""",297043005,"[[{""id"":""g0.1"",""content"":""at woman next to her""}],[{""id"":""g1.3"",""content"":""to right""}]]","[""Who is the woman staring at?"",""What direction is the woman staring?""]",true,value,"[""A/G"", ""D.A/L"", ""A/D    ""]",jgualla1
515908,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24635,129,Fri Jun 24 16:52:42 UTC 2022,Fri Jun 24 16:53:06 UTC 2022,24,"[[{""id"": ""g0.5"", ""content"": ""to look at""}], [{""id"": ""g1.0"", ""content"": ""family""}], [{""id"": ""g2.0"", ""content"": ""photo album""}], [{""id"": ""g3.0"", ""content"": ""personal""}]]","[""What are the pictures for possibly?"", ""What are the pictures of?"", ""What do the pictures comprise?"", ""Who are the pictures of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000031587.jpg""","""What are the pictures for?""",31587003,"[[{""id"":""g0.5"",""content"":""to look at""}],[{""id"":""g1.0"",""content"":""family""}],[{""id"":""g2.0"",""content"":""photo album""}],[{""id"":""g3.0"",""content"":""personal""}]]","[""What are the pictures for possibly?"",""What are the pictures of?"",""What do the pictures comprise?"",""Who are the pictures of?""]",true,value,"[""A/P.A/G"", ""A/D"", ""A/D    ""]",jgualla1
515918,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24645,129,Fri Jun 24 16:55:54 UTC 2022,Fri Jun 24 16:56:08 UTC 2022,14,"[[{""id"": ""g0.5"", ""content"": ""resting""}], [{""id"": ""g1.0"", ""content"": ""circus""}]]","[""Why are the elephant lying down possibly?"", ""Where are the elephant lying down?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000440511.jpg""","""Why are the elephant lying down?""",440511000,"[[{""id"":""g0.5"",""content"":""resting""}],[{""id"":""g1.0"",""content"":""circus""}]]","[""Why are the elephant lying down possibly?"",""Where are the elephant lying down?""]",true,value,"[""A/C"", ""~"", ""A/D.~ (reason) ""]",jgualla1
515924,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24651,129,Fri Jun 24 16:57:08 UTC 2022,Fri Jun 24 16:57:16 UTC 2022,8,"[[{""id"": ""g0.6"", ""content"": ""matching""}], [{""id"": ""g1.0"", ""content"": ""shirts""}], [{""id"": ""g2.0"", ""content"": ""summertime""}], [{""id"": ""g3.0"", ""content"": ""vineyard""}]]","[""Why are they wearing white possibly?"", ""What are they wearing that is white?"", ""Which season are they wearing white?"", ""Where are they wearing white?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000310783.jpg""","""Why are they wearing white?""",310783009,"[[{""id"":""g0.6"",""content"":""matching""}],[{""id"":""g1.0"",""content"":""shirts""}],[{""id"":""g2.0"",""content"":""summertime""}],[{""id"":""g3.0"",""content"":""vineyard""}]]","[""Why are they wearing white possibly?"",""What are they wearing that is white?"",""Which season are they wearing white?"",""Where are they wearing white?""]",true,value,"[""A/C"", ""~"", ""A/D. ~ (reason)    ""]",jgualla1
515926,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24653,129,Fri Jun 24 16:57:23 UTC 2022,Fri Jun 24 16:57:31 UTC 2022,8,"[[{""id"": ""g0.0"", ""content"": ""dunked""}], [{""id"": ""g1.2"", ""content"": ""tease child""}], [{""id"": ""g2.2"", ""content"": ""naughty kid""}], [{""id"": ""g3.1"", ""content"": ""it is bad""}]]","[""What is happening to the bear being put in the toilet?"", ""Why might the bear be put in the toilet?"", ""Who is the bear being put in the toilet by?"", ""For what reason is the bear being put in the toilet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318365.jpg""","""Why is the bear being put in the toilet?""",318365001,"[[{""id"":""g0.0"",""content"":""dunked""}],[{""id"":""g1.2"",""content"":""tease child""}],[{""id"":""g2.2"",""content"":""naughty kid""}],[{""id"":""g3.1"",""content"":""it is bad""}]]","[""What is happening to the bear being put in the toilet?"",""Why might the bear be put in the toilet?"",""Who is the bear being put in the toilet by?"",""For what reason is the bear being put in the toilet?""]",true,value,"[""A/C.A/P"", ""~"", ""A/D. ~ (reason)    ""]",jgualla1
515928,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24655,129,Fri Jun 24 16:58:02 UTC 2022,Fri Jun 24 16:58:09 UTC 2022,7,"[[{""id"": ""g0.6"", ""content"": ""privacy""}], [{""id"": ""g1.1"", ""content"": ""windows""}]]","[""What is the reason that the openings in the structure are so small possibly?"", ""What is the reason for the openings in the structure are so small?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000323182.jpg""","""What is the reason that the openings in the structure are so small?""",323182003,"[[{""id"":""g0.6"",""content"":""privacy""}],[{""id"":""g1.1"",""content"":""windows""}]]","[""What is the reason that the openings in the structure are so small possibly?"",""What is the reason for the openings in the structure are so small?""]",true,value,"[""A/P.A/C"", ""~"", ""A/D. ~(reason) ""]",jgualla1
515929,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24656,129,Fri Jun 24 16:58:09 UTC 2022,Fri Jun 24 16:58:15 UTC 2022,6,"[[{""id"": ""g0.1"", ""content"": ""used for milk""}], [{""id"": ""g1.1"", ""content"": ""captive""}], [{""id"": ""g2.0"", ""content"": ""cow""}], [{""id"": ""g3.1"", ""content"": ""pasture""}], [{""id"": ""g4.0"", ""content"": ""grazing""}]]","[""What are the animals there used for?"", ""How are the animals there regulated?"", ""What kind of animals are there?"", ""Where are the animals there located?"", ""What are the animals there doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000444419.jpg""","""Why are the animals there?""",444419036,"[[{""id"":""g0.1"",""content"":""used for milk""}],[{""id"":""g1.1"",""content"":""captive""}],[{""id"":""g2.0"",""content"":""cow""}],[{""id"":""g3.1"",""content"":""pasture""}],[{""id"":""g4.0"",""content"":""grazing""}]]","[""What are the animals there used for?"",""How are the animals there regulated?"",""What kind of animals are there?"",""Where are the animals there located?"",""What are the animals there doing?""]",true,value,"[""A/C.A/P"", ""~"", ""A/D ~(reason)""]",jgualla1
515932,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24659,129,Fri Jun 24 16:58:41 UTC 2022,Fri Jun 24 16:58:53 UTC 2022,12,"[[{""id"": ""g0.2"", ""content"": ""to left""}], [{""id"": ""g1.3"", ""content"": ""behind him""}], [{""id"": ""g2.1"", ""content"": ""west""}]]","[""Where is the animal's head looking?"", ""At what is the animal looking here?"", ""Which direction is the animal looking?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000446470.jpg""","""Where is the animal looking?""",446470003,"[[{""id"":""g0.2"",""content"":""to left""}],[{""id"":""g1.3"",""content"":""behind him""}],[{""id"":""g2.1"",""content"":""west""}]]","[""Where is the animal's head looking?"",""At what is the animal looking here?"",""Which direction is the animal looking?""]",true,value,"[""A/G"", ""A/L"", ""A/D    ""]",jgualla1
515933,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24660,129,Fri Jun 24 16:58:53 UTC 2022,Fri Jun 24 16:59:04 UTC 2022,11,"[[{""id"": ""g0.0"", ""content"": ""forward""}], [{""id"": ""g1.0"", ""content"": ""south""}], [{""id"": ""g2.5"", ""content"": ""city""}], [{""id"": ""g3.0"", ""content"": ""road""}]]","[""Where is the bus going in direction?"", ""Where is the bus going geographically?"", ""Where is the bus going finally?"", ""What is the bus going on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000122902.jpg""","""Where is the bus going?""",122902000,"[[{""id"":""g0.0"",""content"":""forward""}],[{""id"":""g1.0"",""content"":""south""}],[{""id"":""g2.5"",""content"":""city""}],[{""id"":""g3.0"",""content"":""road""}]]","[""Where is the bus going in direction?"",""Where is the bus going geographically?"",""Where is the bus going finally?"",""What is the bus going on?""]",true,value,"[""A/G"", ""A/D"", ""A/D    ""]",jgualla1
515943,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24670,129,Fri Jun 24 17:01:08 UTC 2022,Fri Jun 24 17:01:19 UTC 2022,11,"[[{""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.1"", ""content"": ""at 5""}], [{""id"": ""g2.2"", ""content"": ""east""}]]","[""What directional way is the arrow pointing?"", ""What number direction is the arrow pointing?"", ""What compass direction is the arrow pointing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000438755.jpg""","""What direction is the arrow pointing?""",438755011,"[[{""id"":""g0.1"",""content"":""right""}],[{""id"":""g1.1"",""content"":""at 5""}],[{""id"":""g2.2"",""content"":""east""}]]","[""What directional way is the arrow pointing?"",""What number direction is the arrow pointing?"",""What compass direction is the arrow pointing?""]",true,value,"[""A/G"", ""A/L"", ""A/D    ""]",jgualla1
