imgUrl,questionStr,answerGroups,answerQuestions
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441116.jpg""","""Where is the yellow stripe?""","[[{""id"": ""g0.0"", ""content"": ""on boarding platform""}, {""id"": ""g0.1"", ""content"": ""on platform""}], [{""id"": ""g1.0"", ""content"": ""on sidewalk""}, {""id"": ""g1.1"", ""content"": ""on walkway""}, {""id"": ""g1.2"", ""content"": ""on train station""}], [{""id"": ""g2.0"", ""content"": ""walkway""}], [{""id"": ""g3.0"", ""content"": ""platform""}], [{""id"": ""g4.0"", ""content"": ""yes""}]]","[""Where is the yellow stripe?"", ""Where is the yellow stripe?"", ""Where is the yellow stripe?"", ""Where is the yellow stripe?"", ""Where is the yellow stripe?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441213.jpg""","""How can we tell it's cool outside in the photo?""","[[{""id"": ""g0.0"", ""content"": ""sweatshirts worn""}, {""id"": ""g0.1"", ""content"": ""kids are wearing sweatshirts""}, {""id"": ""g0.2"", ""content"": ""jackets and sweatshirt""}], [{""id"": ""g1.0"", ""content"": ""clothing""}], [{""id"": ""g2.0"", ""content"": ""they have jackets on""}, {""id"": ""g2.1"", ""content"": ""she has jumper""}], [{""id"": ""g3.0"", ""content"": ""jackets""}], [{""id"": ""g4.0"", ""content"": ""wearing coats""}]]","[""How can we tell it's cool outside in the photo?"", ""How can we tell it's cool outside in the photo?"", ""How can we tell it's cool outside in the photo?"", ""How can we tell it's cool outside in the photo?"", ""How can we tell it's cool outside in the photo?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441296.jpg""","""What does the monitor have in common with the cell phone screen?""","[[{""id"": ""g0.0"", ""content"": ""lcd""}], [{""id"": ""g1.0"", ""content"": ""lit up""}, {""id"": ""g1.1"", ""content"": ""both are lit up""}], [{""id"": ""g2.0"", ""content"": ""old""}], [{""id"": ""g3.0"", ""content"": ""nothing""}], [{""id"": ""g4.0"", ""content"": ""bright""}], [{""id"": ""g5.0"", ""content"": ""view""}], [{""id"": ""g6.0"", ""content"": ""its on""}], [{""id"": ""g7.0"", ""content"": ""electric""}]]","[""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?"", ""What does the monitor have in common with the cell phone screen?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441296.jpg""","""What is a clue that this is the desk of a student?""","[[{""id"": ""g0.0"", ""content"": ""coffee""}], [{""id"": ""g1.0"", ""content"": ""homework""}], [{""id"": ""g2.0"", ""content"": ""lots of papers""}, {""id"": ""g2.1"", ""content"": ""papers""}], [{""id"": ""g3.0"", ""content"": ""disorganization""}], [{""id"": ""g4.0"", ""content"": ""electronic gadgets""}], [{""id"": ""g5.0"", ""content"": ""tidy""}], [{""id"": ""g6.0"", ""content"": ""computer""}], [{""id"": ""g7.0"", ""content"": ""0""}], [{""id"": ""g8.0"", ""content"": ""2 monitors""}]]","[""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441361.jpg""","""Who is on the bench?""","[[{""id"": ""g0.0"", ""content"": ""women""}, {""id"": ""g0.1"", ""content"": ""old women""}], [{""id"": ""g1.0"", ""content"": ""elderly couple""}, {""id"": ""g1.1"", ""content"": ""woman and man""}, {""id"": ""g1.2"", ""content"": ""couple""}], [{""id"": ""g2.0"", ""content"": ""2 people""}], [{""id"": ""g3.0"", ""content"": ""at park""}], [{""id"": ""g4.0"", ""content"": ""people""}]]","[""Who is on the bench?"", ""Who is on the bench?"", ""Who is on the bench?"", ""Who is on the bench?"", ""Who is on the bench?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441379.jpg""","""What do these animals have strapped to their backs?""","[[{""id"": ""g0.0"", ""content"": ""coats""}], [{""id"": ""g1.0"", ""content"": ""shirts""}, {""id"": ""g1.1"", ""content"": ""jackets""}], [{""id"": ""g2.0"", ""content"": ""toys""}], [{""id"": ""g3.0"", ""content"": ""stuffed animals""}, {""id"": ""g3.1"", ""content"": ""tiny horses""}], [{""id"": ""g4.0"", ""content"": ""teddy bears""}]]","[""What do these animals have strapped to their backs?"", ""What do these animals have strapped to their backs?"", ""What do these animals have strapped to their backs?"", ""What do these animals have strapped to their backs?"", ""What do these animals have strapped to their backs?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441387.jpg""","""Is there a light on the train?""","[[{""id"": ""g0.0"", ""content"": ""no""}], [{""id"": ""g1.0"", ""content"": ""yes""}], [{""id"": ""g2.0"", ""content"": ""o""}]]","[""Is there a light on the train?"", ""Is there a light on the train?"", ""Is there a light on the train?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441412.jpg""","""What is the lady holding in her hand?""","[[{""id"": ""g0.0"", ""content"": ""cell phone""}], [{""id"": ""g1.0"", ""content"": ""phone""}], [{""id"": ""g2.0"", ""content"": ""iphone""}], [{""id"": ""g3.0"", ""content"": ""smartphone""}]]","[""What is the lady holding in her hand?"", ""What is the lady holding in her hand?"", ""What is the lady holding in her hand?"", ""What is the lady holding in her hand?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441425.jpg""","""Are the Macbooks?""","[[{""id"": ""g0.0"", ""content"": ""no""}], [{""id"": ""g1.0"", ""content"": ""yes""}]]","[""Are the Macbooks?"", ""Are the Macbooks?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441459.jpg""","""What is the woman looking at?""","[[{""id"": ""g0.0"", ""content"": ""sidewalk""}], [{""id"": ""g1.0"", ""content"": ""camera""}], [{""id"": ""g2.0"", ""content"": ""sky""}], [{""id"": ""g3.0"", ""content"": ""street""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""unknown""}], [{""id"": ""g6.0"", ""content"": ""photographer""}]]","[""What is the woman looking at?"", ""What is the woman looking at?"", ""What is the woman looking at?"", ""What is the woman looking at?"", ""What is the woman looking at?"", ""What is the woman looking at?"", ""What is the woman looking at?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441493.jpg""","""Are there any blinds on the windows?""","[[{""id"": ""g0.0"", ""content"": ""no""}], [{""id"": ""g1.0"", ""content"": ""yes""}]]","[""Are there any blinds on the windows?"", ""Are there any blinds on the windows?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000004415.jpg""","""Where is the bell?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""top of roof""}, {""id"": ""g1.1"", ""content"": ""top of tower""}], [{""id"": ""g2.0"", ""content"": ""top""}], [{""id"": ""g3.0"", ""content"": ""on top of building""}], [{""id"": ""g4.0"", ""content"": ""on tower""}], [{""id"": ""g5.0"", ""content"": ""steeple""}]]","[""Where is the bell?"", ""Where is the bell?"", ""Where is the bell?"", ""Where is the bell?"", ""Where is the bell?"", ""Where is the bell?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441544.jpg""","""Is the man reading?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""magazine""}], [{""id"": ""g2.0"", ""content"": ""book""}], [{""id"": ""g3.0"", ""content"": ""no""}]]","[""Is the man reading?"", ""Is the man reading?"", ""Is the man reading?"", ""Is the man reading?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441608.jpg""","""Does the grass need to be cut?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""no""}]]","[""Does the grass need to be cut?"", ""Does the grass need to be cut?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441633.jpg""","""What type of hat is this man wearing?""","[[{""id"": ""g0.0"", ""content"": ""hat with hole""}, {""id"": ""g0.1"", ""content"": ""bucket hat""}], [{""id"": ""g1.0"", ""content"": ""fedora""}], [{""id"": ""g2.0"", ""content"": ""rasta hat""}], [{""id"": ""g3.0"", ""content"": ""ponytail""}], [{""id"": ""g4.0"", ""content"": ""fedora with dreads""}], [{""id"": ""g5.0"", ""content"": ""visor""}], [{""id"": ""g6.0"", ""content"": ""top""}]]","[""What type of hat is this man wearing?"", ""What type of hat is this man wearing?"", ""What type of hat is this man wearing?"", ""What type of hat is this man wearing?"", ""What type of hat is this man wearing?"", ""What type of hat is this man wearing?"", ""What type of hat is this man wearing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441663.jpg""","""Where are his shoes?""","[[{""id"": ""g0.0"", ""content"": ""can't tell""}], [{""id"": ""g1.0"", ""content"": ""out of picture""}, {""id"": ""g1.1"", ""content"": ""not in photo""}], [{""id"": ""g2.0"", ""content"": ""in closet?""}], [{""id"": ""g3.0"", ""content"": ""near door""}, {""id"": ""g3.1"", ""content"": ""by door""}], [{""id"": ""g4.0"", ""content"": ""dirty""}], [{""id"": ""g5.0"", ""content"": ""gone""}], [{""id"": ""g6.0"", ""content"": ""closet""}]]","[""Where are his shoes?"", ""Where are his shoes?"", ""Where are his shoes?"", ""Where are his shoes?"", ""Where are his shoes?"", ""Where are his shoes?"", ""Where are his shoes?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441678.jpg""","""Where is the silverware?""","[[{""id"": ""g0.0"", ""content"": ""not on table""}, {""id"": ""g0.1"", ""content"": ""there is none shown""}, {""id"": ""g0.2"", ""content"": ""there isn't any""}, {""id"": ""g0.3"", ""content"": ""no""}], [{""id"": ""g1.0"", ""content"": ""don't know!""}], [{""id"": ""g2.0"", ""content"": ""in someone's hand""}, {""id"": ""g2.1"", ""content"": ""in drawer""}], [{""id"": ""g3.0"", ""content"": ""gone""}], [{""id"": ""g4.0"", ""content"": ""absent""}]]","[""Where is the silverware?"", ""Where is the silverware?"", ""Where is the silverware?"", ""Where is the silverware?"", ""Where is the silverware?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441714.jpg""","""Why is this area dimly lit?""","[[{""id"": ""g0.0"", ""content"": ""food court is closing up""}, {""id"": ""g0.1"", ""content"": ""its night""}], [{""id"": ""g1.0"", ""content"": ""yes""}], [{""id"": ""g2.0"", ""content"": ""bar""}], [{""id"": ""g3.0"", ""content"": ""ambiance""}], [{""id"": ""g4.0"", ""content"": ""theme""}], [{""id"": ""g5.0"", ""content"": ""mood lighting""}], [{""id"": ""g6.0"", ""content"": ""for effect""}]]","[""Why is this area dimly lit?"", ""Why is this area dimly lit?"", ""Why is this area dimly lit?"", ""Why is this area dimly lit?"", ""Why is this area dimly lit?"", ""Why is this area dimly lit?"", ""Why is this area dimly lit?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000441905.jpg""","""Where is her right hand?""","[[{""id"": ""g0.0"", ""content"": ""behind her head""}, {""id"": ""g0.1"", ""content"": ""behind neck""}, {""id"": ""g0.2"", ""content"": ""behind ear""}, {""id"": ""g0.3"", ""content"": ""by her head""}, {""id"": ""g0.4"", ""content"": ""next to her right ear""}, {""id"": ""g0.5"", ""content"": ""on neck""}, {""id"": ""g0.6"", ""content"": ""side of head""}, {""id"": ""g0.7"", ""content"": ""on her head""}, {""id"": ""g0.8"", ""content"": ""on her hair""}]]","[""Where is her right hand?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442099.jpg""","""Where are the onions?""","[[{""id"": ""g0.0"", ""content"": ""in pizza""}, {""id"": ""g0.1"", ""content"": ""on pizza""}, {""id"": ""g0.2"", ""content"": ""in cheese""}], [{""id"": ""g1.0"", ""content"": ""pizza""}], [{""id"": ""g2.0"", ""content"": ""crust""}], [{""id"": ""g3.0"", ""content"": ""sauce""}], [{""id"": ""g4.0"", ""content"": ""under cheese""}, {""id"": ""g4.1"", ""content"": ""under tomatoes""}]]","[""Where are the onions?"", ""Where are the onions?"", ""Where are the onions?"", ""Where are the onions?"", ""Where are the onions?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442099.jpg""","""What toppings are on the pizza?""","[[{""id"": ""g0.0"", ""content"": ""tomato and cheese""}, {""id"": ""g0.1"", ""content"": ""tomatoes/cheese""}, {""id"": ""g0.2"", ""content"": ""tomatoes, cheese""}, {""id"": ""g0.3"", ""content"": ""cheese""}], [{""id"": ""g1.0"", ""content"": ""tomato, egg""}], [{""id"": ""g2.0"", ""content"": ""tomato, cheese, pepper""}], [{""id"": ""g3.0"", ""content"": ""cheese and tomato""}, {""id"": ""g3.1"", ""content"": ""tomato, cheese""}, {""id"": ""g3.2"", ""content"": ""tomatoes, basil, cheese""}]]","[""What toppings are on the pizza?"", ""What toppings are on the pizza?"", ""What toppings are on the pizza?"", ""What toppings are on the pizza?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442099.jpg""","""What is the wall in the background made of?""","[[{""id"": ""g0.0"", ""content"": ""drywall""}], [{""id"": ""g1.0"", ""content"": ""sheetrock""}], [{""id"": ""g2.0"", ""content"": ""wood""}], [{""id"": ""g3.0"", ""content"": ""plaster""}], [{""id"": ""g4.0"", ""content"": ""white""}], [{""id"": ""g5.0"", ""content"": ""concrete""}], [{""id"": ""g6.0"", ""content"": ""cardboard""}]]","[""What is the wall in the background made of?"", ""What is the wall in the background made of?"", ""What is the wall in the background made of?"", ""What is the wall in the background made of?"", ""What is the wall in the background made of?"", ""What is the wall in the background made of?"", ""What is the wall in the background made of?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442104.jpg""","""What are the people doing?""","[[{""id"": ""g0.0"", ""content"": ""playing""}], [{""id"": ""g1.0"", ""content"": ""playing game""}, {""id"": ""g1.1"", ""content"": ""playing video game""}], [{""id"": ""g2.0"", ""content"": ""wii""}], [{""id"": ""g3.0"", ""content"": ""playing wii game""}, {""id"": ""g3.1"", ""content"": ""playing wii""}], [{""id"": ""g4.0"", ""content"": ""gaming""}]]","[""What are the people doing?"", ""What are the people doing?"", ""What are the people doing?"", ""What are the people doing?"", ""What are the people doing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442132.jpg""","""What number is on the front of the train?""","[[{""id"": ""g0.0"", ""content"": ""89339""}], [{""id"": ""g1.0"", ""content"": ""89 339""}, {""id"": ""g1.1"", ""content"": ""339""}, {""id"": ""g1.2"", ""content"": ""89339""}]]","[""What number is on the front of the train?"", ""What number is on the front of the train?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442146.jpg""","""What kind of bird it is?""","[[{""id"": ""g0.0"", ""content"": ""kiwi""}], [{""id"": ""g1.0"", ""content"": ""plover""}], [{""id"": ""g2.0"", ""content"": ""water""}], [{""id"": ""g3.0"", ""content"": ""not sure""}], [{""id"": ""g4.0"", ""content"": ""long-beaked kind""}], [{""id"": ""g5.0"", ""content"": ""long-billed curlew""}], [{""id"": ""g6.0"", ""content"": ""sparrow""}], [{""id"": ""g7.0"", ""content"": ""pelican""}], [{""id"": ""g8.0"", ""content"": ""long beak""}]]","[""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?"", ""What kind of bird it is?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442150.jpg""","""Where are the flowers?""","[[{""id"": ""g0.0"", ""content"": ""behind girl""}, {""id"": ""g0.1"", ""content"": ""behind her""}, {""id"": ""g0.2"", ""content"": ""behind person""}], [{""id"": ""g1.0"", ""content"": ""on edge of counter""}, {""id"": ""g1.1"", ""content"": ""on counter""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.0"", ""content"": ""in vase""}, {""id"": ""g3.1"", ""content"": ""vase""}], [{""id"": ""g4.0"", ""content"": ""floor""}]]","[""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442178.jpg""","""Are these animals free to roam?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""no""}]]","[""Are these animals free to roam?"", ""Are these animals free to roam?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442197.jpg""","""What word doesn't have a check mark beside it?""","[[{""id"": ""g0.0"", ""content"": ""compute""}], [{""id"": ""g1.0"", ""content"": ""05.25""}], [{""id"": ""g2.0"", ""content"": ""complete""}], [{""id"": ""g3.0"", ""content"": ""replay""}], [{""id"": ""g4.0"", ""content"": ""supply""}], [{""id"": ""g5.0"", ""content"": ""can't see""}, {""id"": ""g5.1"", ""content"": ""o5.25""}], [{""id"": ""g6.0"", ""content"": ""all""}]]","[""What word doesn't have a check mark beside it?"", ""What word doesn't have a check mark beside it?"", ""What word doesn't have a check mark beside it?"", ""What word doesn't have a check mark beside it?"", ""What word doesn't have a check mark beside it?"", ""What word doesn't have a check mark beside it?"", ""What word doesn't have a check mark beside it?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442332.jpg""","""What do the signs say?""","[[{""id"": ""g0.0"", ""content"": ""1 way do not enter""}, {""id"": ""g0.1"", ""content"": ""do not enter""}, {""id"": ""g0.2"", ""content"": ""do not enter & 1 way""}, {""id"": ""g0.3"", ""content"": ""1 way 2av""}, {""id"": ""g0.4"", ""content"": ""do not enter 1 way""}, {""id"": ""g0.5"", ""content"": ""do not enter, 1 way, and 2 av""}]]","[""What do the signs say?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442364.jpg""","""What is the child doing?""","[[{""id"": ""g0.0"", ""content"": ""looking in refrigerator""}, {""id"": ""g0.1"", ""content"": ""opening fridge""}, {""id"": ""g0.2"", ""content"": ""looking into refrigerator""}, {""id"": ""g0.3"", ""content"": ""looking""}, {""id"": ""g0.4"", ""content"": ""looking in fridge""}, {""id"": ""g0.5"", ""content"": ""open fridge""}, {""id"": ""g0.6"", ""content"": ""checking out refrigerator""}]]","[""What is the child doing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442431.jpg""","""What is in the water?""","[[{""id"": ""g0.0"", ""content"": ""benches""}, {""id"": ""g0.1"", ""content"": ""ducks, lights, benches""}], [{""id"": ""g1.0"", ""content"": ""duck""}], [{""id"": ""g2.0"", ""content"": ""lamp posts, trash can and benches""}, {""id"": ""g2.1"", ""content"": ""benches, duck, trash can, light posts""}], [{""id"": ""g3.0"", ""content"": ""bird, benches, light poles""}, {""id"": ""g3.1"", ""content"": ""benches light poles""}], [{""id"": ""g4.0"", ""content"": ""bird""}]]","[""What is in the water?"", ""What is in the water?"", ""What is in the water?"", ""What is in the water?"", ""What is in the water?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442450.jpg""","""Has the gray tree, upper left, lost limbs?""","[[{""id"": ""g0.0"", ""content"": ""no""}], [{""id"": ""g1.0"", ""content"": ""yes""}]]","[""Has the gray tree, upper left, lost limbs?"", ""Has the gray tree, upper left, lost limbs?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442556.jpg""","""What type of trees is growing from the ground?""","[[{""id"": ""g0.0"", ""content"": ""redwoods""}], [{""id"": ""g1.0"", ""content"": ""pine""}], [{""id"": ""g2.0"", ""content"": ""deciduous""}], [{""id"": ""g3.0"", ""content"": ""redwood""}], [{""id"": ""g4.0"", ""content"": ""maple""}], [{""id"": ""g5.0"", ""content"": ""dogwood""}], [{""id"": ""g6.0"", ""content"": ""cypress""}]]","[""What type of trees is growing from the ground?"", ""What type of trees is growing from the ground?"", ""What type of trees is growing from the ground?"", ""What type of trees is growing from the ground?"", ""What type of trees is growing from the ground?"", ""What type of trees is growing from the ground?"", ""What type of trees is growing from the ground?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442557.jpg""","""Why are all the pots outside?""","[[{""id"": ""g0.0"", ""content"": ""cleaning""}], [{""id"": ""g1.0"", ""content"": ""through away""}], [{""id"": ""g2.0"", ""content"": ""cooking""}], [{""id"": ""g3.0"", ""content"": ""where people cook""}, {""id"": ""g3.1"", ""content"": ""for cooking""}, {""id"": ""g3.2"", ""content"": ""to cook with""}, {""id"": ""g3.3"", ""content"": ""someone is cooking outside""}], [{""id"": ""g4.0"", ""content"": ""no ventilation""}]]","[""Why are all the pots outside?"", ""Why are all the pots outside?"", ""Why are all the pots outside?"", ""Why are all the pots outside?"", ""Why are all the pots outside?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442603.jpg""","""What will the book help you learn to do?""","[[{""id"": ""g0.0"", ""content"": ""smarter searching""}, {""id"": ""g0.1"", ""content"": ""use google""}, {""id"": ""g0.2"", ""content"": ""search smarter on google""}, {""id"": ""g0.3"", ""content"": ""internet searching""}], [{""id"": ""g1.0"", ""content"": ""hack internet""}, {""id"": ""g1.1"", ""content"": ""google hacks""}], [{""id"": ""g2.0"", ""content"": ""search google""}, {""id"": ""g2.1"", ""content"": ""search""}]]","[""What will the book help you learn to do?"", ""What will the book help you learn to do?"", ""What will the book help you learn to do?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442612.jpg""","""How many books are there?""","[[{""id"": ""g0.0"", ""content"": ""98""}], [{""id"": ""g1.0"", ""content"": ""100""}, {""id"": ""g1.1"", ""content"": ""150""}], [{""id"": ""g2.0"", ""content"": ""37""}], [{""id"": ""g3.0"", ""content"": ""dozens""}], [{""id"": ""g4.0"", ""content"": ""112""}, {""id"": ""g4.1"", ""content"": ""133""}], [{""id"": ""g5.0"", ""content"": ""lots""}], [{""id"": ""g6.0"", ""content"": ""to many to count""}, {""id"": ""g6.1"", ""content"": ""at least 50""}]]","[""How many books are there?"", ""How many books are there?"", ""How many books are there?"", ""How many books are there?"", ""How many books are there?"", ""How many books are there?"", ""How many books are there?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442612.jpg""","""Besides books, what other reading material is in this establishment?""","[[{""id"": ""g0.0"", ""content"": ""books only""}], [{""id"": ""g1.0"", ""content"": ""not possible""}, {""id"": ""g1.1"", ""content"": ""no idea""}, {""id"": ""g1.2"", ""content"": ""nothing""}, {""id"": ""g1.3"", ""content"": ""nothing else""}], [{""id"": ""g2.0"", ""content"": ""magazines""}], [{""id"": ""g3.0"", ""content"": ""magazine""}], [{""id"": ""g4.0"", ""content"": ""paper sign""}]]","[""Besides books, what other reading material is in this establishment?"", ""Besides books, what other reading material is in this establishment?"", ""Besides books, what other reading material is in this establishment?"", ""Besides books, what other reading material is in this establishment?"", ""Besides books, what other reading material is in this establishment?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442654.jpg""","""What is the color of the building?""","[[{""id"": ""g0.0"", ""content"": ""tan""}], [{""id"": ""g1.0"", ""content"": ""gray""}], [{""id"": ""g2.0"", ""content"": ""brown""}]]","[""What is the color of the building?"", ""What is the color of the building?"", ""What is the color of the building?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442670.jpg""","""What animals are these?""","[[{""id"": ""g0.0"", ""content"": ""zebras""}], [{""id"": ""g1.0"", ""content"": ""zebra""}]]","[""What animals are these?"", ""What animals are these?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442685.jpg""","""Which American politician does the man inexplicably resemble?""","[[{""id"": ""g0.0"", ""content"": ""obama""}, {""id"": ""g0.1"", ""content"": ""barack obama""}], [{""id"": ""g1.0"", ""content"": ""lincoln""}, {""id"": ""g1.1"", ""content"": ""abe lincoln""}], [{""id"": ""g2.0"", ""content"": ""no one""}], [{""id"": ""g3.0"", ""content"": ""vampire""}], [{""id"": ""g4.0"", ""content"": ""president""}]]","[""Which American politician does the man inexplicably resemble?"", ""Which American politician does the man inexplicably resemble?"", ""Which American politician does the man inexplicably resemble?"", ""Which American politician does the man inexplicably resemble?"", ""Which American politician does the man inexplicably resemble?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442727.jpg""","""Where are the cucumbers?""","[[{""id"": ""g0.0"", ""content"": ""pan""}], [{""id"": ""g1.0"", ""content"": ""bowl""}], [{""id"": ""g2.0"", ""content"": ""in dish""}, {""id"": ""g2.1"", ""content"": ""in pan""}], [{""id"": ""g3.0"", ""content"": ""on top""}, {""id"": ""g3.1"", ""content"": ""on top of sauce""}], [{""id"": ""g4.0"", ""content"": ""dish""}]]","[""Where are the cucumbers?"", ""Where are the cucumbers?"", ""Where are the cucumbers?"", ""Where are the cucumbers?"", ""Where are the cucumbers?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442732.jpg""","""How many boats are near the river?""","[[{""id"": ""g0.0"", ""content"": ""3""}, {""id"": ""g0.1"", ""content"": ""2""}], [{""id"": ""g1.0"", ""content"": ""9""}, {""id"": ""g1.1"", ""content"": ""5""}, {""id"": ""g1.2"", ""content"": ""7""}, {""id"": ""g1.3"", ""content"": ""6""}, {""id"": ""g1.4"", ""content"": ""8""}], [{""id"": ""g2.0"", ""content"": ""lots""}, {""id"": ""g2.1"", ""content"": ""many""}], [{""id"": ""g3.0"", ""content"": ""20""}]]","[""How many boats are near the river?"", ""How many boats are near the river?"", ""How many boats are near the river?"", ""How many boats are near the river?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442785.jpg""","""What time is shown on the TV?""","[[{""id"": ""g0.0"", ""content"": ""1:00 pm""}, {""id"": ""g0.1"", ""content"": ""1:00""}], [{""id"": ""g1.0"", ""content"": ""5:00""}], [{""id"": ""g2.0"", ""content"": ""cannot read""}], [{""id"": ""g3.0"", ""content"": ""2:15""}], [{""id"": ""g4.0"", ""content"": ""unknown""}], [{""id"": ""g5.0"", ""content"": ""0""}], [{""id"": ""g6.0"", ""content"": ""20:12""}], [{""id"": ""g7.0"", ""content"": ""noon""}]]","[""What time is shown on the TV?"", ""What time is shown on the TV?"", ""What time is shown on the TV?"", ""What time is shown on the TV?"", ""What time is shown on the TV?"", ""What time is shown on the TV?"", ""What time is shown on the TV?"", ""What time is shown on the TV?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442886.jpg""","""Is there anything hiding in the tasty drink?""","[[{""id"": ""g0.0"", ""content"": ""cinnamon""}], [{""id"": ""g1.0"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""don't know""}]]","[""Is there anything hiding in the tasty drink?"", ""Is there anything hiding in the tasty drink?"", ""Is there anything hiding in the tasty drink?""]"
